,Insult,Comment
661,1,awexa0 poor wittl troll on patrol is too tupid to speak onlyenglish so im the bad guyxa0 seriouslyxa0 lmfao
662,0,doe anyon think the libdem will ever own the tax cut for the richest 1 or the granni taxnthos polit parti destroy have georg osborn stamp all over them
663,0,dibrubak lkissler alway love my mt peep and anyon els who cross my path virtualr but tech never trump us meet in person
664,0,yep croatian come to a hous shop hospit school and dss offic near you soon
665,0,your email address is not visibl to other comment
666,0,you seem to have a theng for crystal ball
667,0,wetshoesclass haha
668,0,dont let silli thing like fact about other manufactur get in the way of blind appl hatexa0 pleas it just upset these peopl who have absolut no interest in the product whatsoev but feel the relentless need to spam the comment section of news post
669,0,who are you to judg him an inadequ
670,0,but vicky2 you lie all the time
671,0,did you realli use the word evok
672,0,how so straight coupl keep have gay babi
673,0,grizzli will have the best team they have ever had next year
674,0,whi send when you can set their own off as it sit in pre launch nowxa0thatsxa0a bang for buck the taxpay cant complain about
675,0,regan wa tick off also that plain 2 c if munro doesnt like be scold like a child he shouldnt act like 1 they have the right 2 askxa0quest that not the point ani report should be respect allow ani presid 2 finish hi statement then ask question presid not answer question at the end is noth new either they have all done it in the regan clip as they are holler out u can clearli see regan is annoy he tell them he will not be answer question when the a hole bret brier interview mr o he could not answer a question becaus that idiot kept talk over him interrupt him that situat wa worst mr o handl that pretti dam good it about respect whether u like the man or not bill clinton join in the neg talk about mr o but if u havent heard him u would never know when u c them togetherxa0nnhow about u watch the full clip of the incid sam donaldson know it wrong bill oreilli said so even hanniti mr o did answer hi question tucker know better if immigr munro ha a problem go back from whenc u came free up a job 4 a real americangrow up act like adult stopxa0embarrassingxa0yourself your countri
676,0,michel did you have a macro len or is thi just off someth like a 1855mm
677,0,nikestorw be fuckin up man
678,0,point is both are livingdead weightnand us can find more capabl younger leader becaus the young have more vision
679,0,afvet1991nnim not gay you sad littl freak not everyon who support gay marriag are we have empathi and compass for other unlik you religi bigot who cant wait to judg other
680,0,so are younnow go to bed boy
681,0,you are a theif are you
682,0,i watch some david video clip on youtub to my surpris i found him here too it great that somebodi decid to speak about polish languag as well it clear some superstit and stereotyp about my languag it turn out that it not that bad
683,0,how can you put creation in philosophi it ha no fuck logic creation doesnt belong in philosophi
684,0,theyr say it could be an acl tear
685,0,bill maher is a dumb faggotnnshow more show lessneditnreplyn06172012 0731 pmnin repli to respond to trolln198 likesn nnnread more httpdailycallercom20120616billmaherfindssixblackmentodeemmattdrudgeracistvideoixzz1yhvyeuh8
686,1,you seem racist you dumb ho whi not start cri about slaveri even though xa0you were never there im irish my ancestor were slave too do you hear irishwhitey cri for a handout i am not afraid of black peopl in fact i never met a niggr that i couldnt beat up and stop be afraid of whitey sexul prowess you black girl love white men and you know it mayb becaus we rais our own children someth nigg been dodg sinc the day he wa born or mayb you are afraid of our intellig and educ afraid of black peoplelololololololololololololololololo anyway back to the slaveri issu we bought you and your niget from other black peep which mean that you were sold to us by black peopl so get mad at them not us they sold out they own race bith now blw me you stupid niga ho sinc that all your mouth is good for xa0 b
687,0,what happen to all the talk about that industri hurt becaus obama wouldnt let them drill all over the placennthat is what you call a straw man arguement xa0no one is say the industri is hurt becaus it notnnwhat peopl are say is that it moron to send almost a billion dollar a day to countri that hate us when we could be develop our own naturalxa0resourc
688,0,i wouldnt sleep on the dback either hudson return should realli help that rotat out
689,0,when he pull out it look like onli 23 of hi dick wa wetdayum no wonder she wa moan
690,0,asid from call the polic you should contact the bdn and tell them what you saw so they fix thi fals articl
691,0,a pic from queen nicki concert last nightxa0nhttptwitpiccom9xz941xa0now you tell mewho the fuck is win
692,1,no idiot tell it to the surprem court and your not even funnymorn asshol go back to bed
693,0,sure the peopl who actual diagnos and treat diseas are the problem not the hord of parasit around them
694,0,i think youll find it her money now
695,0,i have 2 absolut great reason not to vote obamannmi children he cannot be allow to destroy their futur
696,0,otra historia estaria contantoxa0 elxa0 senador escalona sixa0 en 1990xa0 elxa0 binominalxa0 noxa0 ubies estadoxa0 y la udi y rn con un 32 de lo voto de la epoca obtuviera 50 de lo escaxf1o de diputado y enxa0 elxa0 senadoxa0 noxa0 ubiesenxa0estadoxa0 lo 11 senador designadosnquien hanxa0 protgidoxa0 entonc la malxa0 llamada obra de la inequidad enxa0 chile entonc xbfxbfxbfxbf lo mismoxa0 que hoy no gobierna pue lo cuorumxa0 para cambiar ley economica y debitoxa0 fiscalxa0 tenianxa0 que pasar por ciertoxa0 por rn y la udi nque mala memoria de lo que bomitanxa0 odio y bala en est foro
697,0,more spin from the tea parti bleacher
698,1,your a freak idiot there isnt a word in the dictionari toxa0describexa0y your just beyond a dumbass it not evenxa0funnyxa0anymor
699,0,citizen unit didnt have squat to do with the wi recal xa0nnhttpcampaign2012washingtonexaminercomblogsbeltwayconfidentialcitizensunitedrealimpactwirecallzero583241
700,0,woot i detect the usual liber vibe of race inject into your postlet me make it easi on you without know your skin color be it doesnt matter a wit to mennblow it out your assnwa that straight enough to the point for you sir
701,0,jay my condol to you and your famili it a terribl way to get a wakeup call but im glad youv found a way to channel thi terribl loss into someth posit for you and your enjoy life in the slightli slower lane
702,0,databas system are what i do for a live
703,0,that all rondo can do hold on to hi man
704,0,who the fuk know wat go on in space when we dont know wat go on in area 51
705,0,the wedg issu isnt whether women use birth control xc2xa0th issu is obama continu and frequent and deliber abus of the constitut xc2xa0it is one more exampl of hi utter willing to destroy the principl in our found document so that he can dictat to the populac as he see fit xc2xa0h ha shown all too often that he care not for the first amend especi if anyon use it to speak against hi polici they are attack brand racist label as unintellig xc2xa0h doe not respect the second amend one of the best protect against both crimin and overween govern power xc2xa0h care not for the 10th amend becaus he excori the state for exercis power deleg to them by the constitut that of arizona to protect it own border and it budget that of texa to draw it elector district the right of state to control their own budget on a wide rang of issu xc2xa0h doe not respect the 14th amend if it mean enforc statut against black who violat them such as the infam chicago vote right case or the direct by hi dept of educ to colleg and univers to reduc the legal standard of proof for find of rape and sexual assault when brought against a male so that a man career can be ruin on sayso even when a polic investig show the accus to be lie or hi dept of justu guidanc memorandum that allow colleg and univers to wink wink substitut the term critic mass for quota and throw clear law into the trashcan while pursu racial prefer xc2xa0h doe not believ in the right to contract guarante by articl i of the constitut note hi give labor union posit ahead of stockhold and bondhold in the grant to chrysler and gm xc2xa0not hi effort to curtail what compani pay their execut a matter for stockhold who own those compani not the governmentnnanoth issu is hi appar belief that the public is incred stupid xc2xa0hi compromis on the birth control requir for cathol institut simpli mean that the overal rate for health insur will be rais for those institut to pay for both the administr cost of outreach as well as for the birth control devic includ abortifaci such as the morn after pill xc2xa0noth is free but one would never know it by look at hi budget
