,Unnamed: 0,Insult,Comment,Sentiment
860,860,1,no fucking way you cant leave u cant you knock over an old lady or something turn trick blackmail someone nnfuck nooooooooooooooooooooooo,0.2
861,861,0,so everyone is on board for that mosque to be built near the twin tower,0.1
862,862,1,shut up you pawb lebron lsoing is not going to ad year to your life,0.0
863,863,0,yeah and nixon have gotten away with it too if it werent for those meddling kid,0.0
864,864,0,schmeichel had some horror show of his own in his first season and went on to become one of the best if not the best ever plenty of time for de gea to shine,0.7125
865,865,1,and sodomize you against your willxa0 you are a sick ticket annabelle,-0.7142857142857143
866,866,0,yay ign not sarcastic youve echoed the complaint of many forum user including myself that inferno is too hard for normal people and blandly straightforward for ah junkiesxa0nnbut blizzard ha indicated they plan to patch this so im not too worried,0.06388888888888888
867,867,1,fuck off whore,-0.4
868,868,0,dieofnv like i said fuck younxa0npeople like you erode press freedom and i am going to hope for otherwise,-0.4
869,869,1,damn you are truly stupid,-0.7999999999999999
870,870,0,10nnwhat game are you watching,-0.4
871,871,1,lol ur dumbretarded,0.8
872,872,0,garfieldis that near dixie manor queeny or is that key west for homosexual of your kind homie,0.2333333333333333
873,873,0,go texas they have great american dad that arent affraid to stand up for what is right and what is right is the fact that the little bastar isnt going to commit this crime again hell i will send some money to him for bail if they pick him up,0.2367857142857143
874,874,0,no you are,0.0
875,875,0,div classforumitem forumreplydiv classforumitemdescriptionim compiling a list of my thread since sandal returned nbspsomeone is going to be very disappointed in himselfdivdiv,-0.9750000000000001
876,876,1,hey moron 1 youre a disgusting human 2 seau wasnt on those pat team youre a fool,-0.6
877,877,0,mcfloyd your simple assertion dont hold up to scrutiny xa0did bush live within his mean xa0did he fully reveal the cost of two simultaneous war energy policy made behind closed door and led by dick cheyney or the cost of the big pharma drug benefit giveaway xa0did president obama inherit a budget surplus or budget deficit xa0how many job were we losing before the president took office xa0when you come back with those answer perhaps ill give your inane little quip some consideration,-0.08636363636363636
878,878,1,b lowe you are an arrogant prick beyond criticism you deserve nothing but criticism you idiot,-0.8
879,879,1,can you post a statementxa0 without using the word idiotxa0 try being a little more eloquent with your retort or just start pulling the wing off of fly toxa0while the hour away,0.37083333333333335
880,880,0,oh oh i got an idea how bout we do a song thats not whiny bull crapu201d peter griffin talking to coldplay in family guy season 8 ep 16nnpar i think im starting to like this word not entirely sure im getting the usage correct,-0.125
881,881,1,say the child who doe not understand what relevancy mean it ok schimidt we get the fact that you are a closed book thankfully your impact on society is meaningless i accomplish more in the first hour of my day then you have your entire life,0.048214285714285716
882,882,0,poliveira23xa0well if you are going to interview someone about lack of realism in a game you shouldi dont knowactually play the game before making a fool out of yourself in an interview,-0.4
883,883,0,possibly but you are not that anyone,0.0
884,884,0,a thousand u troop died in the sudan i dont think so,0.0
885,885,0,i doubletaked took at that malaise malaise hating shit because puberty is not malaise goddammit teen malaise give me a fucking break nnon the other hand i can at least be drinking at work right now i understand schoolbound teenager are not a lucky,-0.15799319727891156
886,886,0,noooooo not milton bradley,0.0
887,887,0,no doubt the poor woman will be offered a good deal on a car when she turn up at the garage,0.14999999999999997
888,888,0,gaggedinusa what what killed kid are you talking about are you talking about russian or about some syrian rebel or your ally in pakistan saudi arabia and qatar i do not follow you whatever you are trying to say,-0.1
889,889,0,muslim want to blow themselves up let emni couldnt care le,0.0
890,890,1,and youre a big phat brown stoopid libturd,0.0
891,891,1,i wish the same to you uglyandpoor you have nothing to say of your own so you post thing i have said out of context you are a horrible little person flag yet again,-0.146875
892,892,0,paulmomo definitely it is trumped the burt reynolds episode and i thought that one wa quite hilarious since this one had the ocelot ergo latin it wa better,0.3333333333333333
893,893,1,storobin youxa0stole the damned electionxa0 you are not wanted in my neighborhoodxa0 get the hell out of here and go back to wherever it is you came from,0.0
894,894,0,if you expand to more than 12 then go to 16 and have 4 team pod i would add georgia tech and virginia tech for the se pod isu wvu louisville and nd for the ne pod,0.5
895,895,0,im an election official and wa running the poll here in southern california last tuesdaynnone libertarian voted,0.0
896,896,1,you two are fucking troll what a sickening thought last time i checked oaxaca is relatively safe but yall wouldnt know that cause both of you have your head up your as btw most of the violence is on the borderstates of mexico or did you forget that too,-0.1
897,897,0,well worded wa not proud at the time meaning they are now because theyxc2xa0feel the world owes them a thank you for killingxc2xa0civilians and saving morexc2xa0shouldnt we thank those who lost their life to help save more people you make me sick nnand this is for the birdxc2xa0giving you word of wisdom it great that you understand the logic and ironically point outxc2xa0will bend fact and contort causality when it come to debate you forgot to point out using factsxc2xa0out of context now please go educate the rest of your friend and find a giant mirror to stare into xc2xa0,0.037142857142857144
